,Username,Datetime,Tweet Id,Text,Sentiment
616,PBNS_India,2020-06-27 11:48:54+00:00,1.27684E+18,"Centre approves the Action Plan of Rajasthan for implementation of Jal Jeevan Mission; ₹ 7060 Crore available with the State in 2020-21 for Jal Jeevan Mission; State plans to provide potable water to 3,700 Fluoride affected habitations by December, 2020.",NA
617,Lilyanne381,2020-06-27 11:45:30+00:00,1.27684E+18,"@originalr1too @Venusthepatriot @MAGARaccoon @VincentCrypt46 New york is the size off the UK, where are most off Americas deaths... 

America water was full off fluoride- did your president take action regarding this - no Robert did. 

So many real life questions .. that should be getting asked but nooo your working on things years old",-1
618,JiYoungBotFour,2020-06-27 11:36:59+00:00,1.27684E+18,Arsine ❤️ methanesulfonyl fluoride is postminimalism.,NA
619,DDNewslive,2020-06-27 11:30:17+00:00,1.27684E+18,"Centre approves the Action Plan of Rajasthan for implementation of Jal Jeevan Mission; ₹ 7060 Crore available with the State in 2020-21 for Jal Jeevan Mission; State plans to provide potable water to 3,700 Fluoride affected habitations by December, 2020. https://t.co/9aBsNdp9ro",NA
620,max_external_jp,2020-06-27 11:24:27+00:00,1.27684E+18,[jit.fluoride] ネオングローエフェクトに似た効果を提供します。個々のセルの値は、輝度値に到達すると次第に指定したカラーに変わります。輝度値より大きいセルの値は、次第に黒色に変わります。許容範囲の境界を越えた値はパスされます。,NA
621,theblackssheep,2020-06-27 11:17:12+00:00,1.27684E+18,@thedavekillion @Pollik @PriyamvadaGopal We use activated charcoal 😉. It's the best! No fluoride or titanium dioxide. Be careful of TiO2 in children's products it's pure cancer,-1
622,midisplay,2020-06-27 11:12:44+00:00,1.27684E+18,【人気商品】ウェルテック株式会社 コンクール ジェルコートF フッ素コート 歯磨きジェル 90gWeltec ConCool GelCoatF Fluoride Toothpaste 90g https://t.co/0xKkXSehOw,NA
623,Sandyshark,2020-06-27 11:09:57+00:00,1.27684E+18,This chart addresses the many ways that reputable media have failed to report the issues around water #fluoridation Tags mean you need to ask where you failed https://t.co/IAVD42AQrw,-1
624,nyscof,2020-06-27 11:04:21+00:00,1.27683E+18,"@ianfmusgrave @AgileConcept @IamDjLL @GeoffSchuler @NoScienceDenial @ChrisJohnsonMD @mcfunny @VileThePro @DoubleDoubleJon @MacBaird13 @FrankDElia7 @pHarmAintYoMama @BeckyJohnson222 @The_PSR @Geminifty @UrfriendsTell @organicdot @PJMoore1958 @krebiozen @Clues @Kathmarval @Monstercoyliar @carlsmythe @KayVonPaul @mattb1974 @Golfergirl2018 @100Dianne @JaneEOpie @Shared_facts @StopVaxxedLies @doritmi @ajg6882 @jkellyca @FrdmFighterNJ @Mommabear1231 @_mamadeb @alisonpalk @mel_we89 @Plasticdoe @med1cinewoman @upthenua @leighfromcanada @nocompulsoryvac @vABSTINENCE @ChrisGaylord13 @MunroLetitia @SheepDuster @gmopundit @ockinger US Gov't can't defend fluoride safety so EPA hired mercenary scientists from Exponent in #fluorideLawsuit https://t.co/dGZVbDTdCq Plaintiffs brought real scientists eg Phillipe Grandjean MD https://t.co/9U965zFk1q and Bruce Lamphear, MD https://t.co/tSKpZXnkxW",NA
625,JiYoungBotFour,2020-06-27 10:57:14+00:00,1.27683E+18,Perchloryl fluoride ✖️ dichloroethyl ether is neo-geo.,NA
626,jamesmjf,2020-06-27 10:48:19+00:00,1.27683E+18,"@ciarakellydoc A lunatic ex colleague of mine told me he would never go to a dentist, because they put parasites into your fillings to control you. He was dead serious. Same guy ranted about fluoride in water, and drinking a trumpesque style bleach to clean himself out. Nuts stuff",0
627,NewsX,2020-06-27 10:47:02+00:00,1.27683E+18,#BreakingNews | Centre approves action plan of Rajasthan for implementation of Jal Jeevan Mission. State plans to provide potable water to 3700 Fluoride affected habitations by December 2020. https://t.co/XMTJ3w5oT2,NA
628,they_had_names,2020-06-27 10:46:00+00:00,1.27683E+18,"Only 4 countries in Europe add toxic fluoride to our drinking water. Percentage of population being poisoned, by country?

Ireland=98%
UK=14% 
Serbia=3% 
Spain=10% 

Fluoride Toxicity Trial ongoing in the US. Spiro @o_rips has a great video from last week https://t.co/zaEYWVQHHm https://t.co/3RoN9udL6Z",-1
629,PIB_India,2020-06-27 10:45:33+00:00,1.27683E+18,"Centre approves action plan of #Rajasthan for implementation of Jal Jeevan Mission

▪️ Rs 7,060 crore available with the State in 2020-21 for @jaljeevan_

▪️ State plans to provide potable water to 3700 Fluoride affected habitations by December 2020

Read: https://t.co/BqnjbjArhw",NA
630,MIB_India,2020-06-27 10:33:57+00:00,1.27683E+18,"Centre approves the Action Plan of Rajasthan for implementation of Jal Jeevan Mission (JJM); ₹ 7060 Crore available with the State in 2020-21 for JJM. 

State plans to provide potable water to 3,700 Fluoride affected habitations by December, 2020. 

👉https://t.co/2QYZqVMYSX",NA
631,silver_martani,2020-06-27 10:32:49+00:00,1.27683E+18,"All the dentists will advice you to use teeth paste with fluoride. I will always advice my patients to never use fluoride containing gels, pastes ,water or food.the toxicity is so dangerous.we are living in a toxic environment from A to Z.",-1
632,DNUTZ123,2020-06-27 10:29:28+00:00,1.27682E+18,@EviletteH @kwybes @Janndeman @COCNederland WTF is er toch mis met mensen. Teveel GMO’s gegeten. Teveel fluoride gedronken....???,NA
633,AJamesW2,2020-06-27 10:27:00+00:00,1.27682E+18,@fionamflanagan1 Preventing the addiction to manufactured sugar products would remove the need for measured fluoride in the first place. You putting the cart before the horse.,NA
634,AJamesW2,2020-06-27 10:25:48+00:00,1.27682E+18,"@fionamflanagan1 Incorrect, both have been improvements in health within the UK since the start of the Industrial Revolution starting with the ceramic sewer pipe, piped, clean water and fluoride in tap water to prevent tooth decay. You are truly shameful in denying those benefits to others.",1
635,AliKemalCesmeci,2020-06-27 10:12:34+00:00,1.27682E+18,"Listerine Total Care Alcohol-Free Anticavity Mouthwash, 6 Benefit Fluoride Mouthwash for Bad Breath and Enamel Strength, Fresh Mint Flavor, 1 L (Pack of 2) https://t.co/lMJc41Aq3m",1
636,modestofamily,2020-06-27 10:10:18+00:00,1.27682E+18,"During a #dentalexam, the dentist will:
✅Check for cavities or gum disease
✅Check face, neck,and mouth for abnormalities
✅Professionally clean your teeth
✅Take dental X-rays
✅Demonstrate proper brushing
✅Assess your need for fluoride
https://t.co/G0T2hlPyWt 
#Dentistmodesto https://t.co/Zla3RgMBHU",1
637,eeyikes,2020-06-27 10:09:20+00:00,1.27682E+18,The foaming-at-the-mouth enraged enthusiasm of people who “NEEEED” to eat in restaurants or go to Disney World during a pandemic is fucking terrifying. Please sign my petition to replace the fluoride in America’s water w/Valium.,-1
638,NotFakeQuestion,2020-06-27 10:06:03+00:00,1.27682E+18,Fluoride is Brainwashing our friends and Family! DONT DRINK TAPWATER!!!!,-1
639,dentalcurve_in,2020-06-27 10:00:37+00:00,1.27682E+18,"#Teeth clean up and application of fluoride gel are the precautionary measures recommended by our experts every 3-6 months to prevent oral problems in kids

#PediatricDentistry #ChildCare #Pediatrician #OralCare #OralHealthTips #HealthTips #DentalClinic #Vasai #VasaiVirar #India https://t.co/jWh4A0wZD3",1
640,Rassasy_nigeria,2020-06-27 09:57:27+00:00,1.27682E+18,"iron, magnesium, manganese, potassium. Other constituents like water and fluoride are also present in onions. 
I can’t overemphasize the importance of onion in your daily diet. Onions contain more than half of the daily nutrient requirement of an average human.",1
641,KaneTitchener,2020-06-27 09:52:01+00:00,1.27682E+18,"@dough_dracula @webb_nz @NewshubNZ Lol, everyone in the Court case agrees that Fluoride is a neurotoxin. https://t.co/irzocIORUu",-1
642,ShySmurf,2020-06-27 09:45:13+00:00,1.27681E+18,@maithi_nk @dittrich_lars Und dann verirrt sich ein F in der Analyse doch in die Nudeln. Wäre nicht ohne Fluoride-Zusatz besser?,NA
643,maithi_nk,2020-06-27 09:38:56+00:00,1.27681E+18,@dittrich_lars und OHNE FLUORIDE auf die Verpackung schreiben,NA
644,Sacred33Reality,2020-06-27 09:20:39+00:00,1.27681E+18,"Showering in toxic tap water is nearly as bad as drinking it. Your skin absorbs the toxins, including fluoride, chlorine and heavy metals. Consider purchasing a shower filter. This is the one I recommend if you're unable to find a good one yourself: https: https://t.co/IMQkdQbAYi",-1
645,JiYoungBotFour,2020-06-27 09:16:50+00:00,1.27681E+18,Perchloryl fluoride 🖤 methidathion is symbolism.,NA
646,FluoridePoison,2020-06-27 09:10:41+00:00,1.27681E+18,@SandraY15205001 That is why the #Aluminium and #Fluoride in #Tea are so dangerous. https://t.co/mm4rDdU4Jm,-1
647,theknownfacts,2020-06-27 09:03:31+00:00,1.2768E+18,"Grand Rapids, Michigan was the first city in the US to put fluoride in their water.",0
648,imawatchman,2020-06-27 08:51:45+00:00,1.2768E+18,"The Fluoridation Trial: Science 4, EPA 0 • Children's Health Defense https://t.co/jpczMpX2Jw",NA
649,sharadmishraa,2020-06-27 08:32:54+00:00,1.2768E+18,"Elgi Equipments - Air compressors and Automotive equipment mfg.
Dixon Tech - consumer dur, lighting,mobile phones mfg. 
Relaxo - strong reversal stock. 
Navin fluorine - spec chemicals, refrg,inorganic fluorides, 
CRAMS. Must buy Mutual Fund ? #mutualfund #investmentfunds https://t.co/MDLVVMEtSv",NA
650,Modernchemistr2,2020-06-27 08:21:14+00:00,1.27679E+18,"Preparation and Evaluation of #Adsorption Effectiveness of #Peanut_Husk for the Removal of #Fluoride_Ion from #Aqueous Solution

Submit your opinion: https://t.co/70eBOxKnLb",NA
651,laurajjd,2020-06-27 08:07:32+00:00,1.27679E+18,"@breez2020 @Noreen77777 @B100Araon @fionamflanagan1 @ChangeAgent20 That’s why the fluoride is in our water, easier to brain wash those whose pineal gland is calcified. Anyone I know who has been aware to what’s going on doesn’t drink fluoride but I’m happy to see some of my other friends start to wake up a little",-1
652,BluebirdByeBye,2020-06-27 08:07:03+00:00,1.27679E+18,@shannonrwatts That beast probably refuses fluoride toothpaste as well.,-1
653,sharadmishraa,2020-06-27 08:06:12+00:00,1.27679E+18,"Elgi Equipments - Air compressors and Automotive equipment mfg. 
Dixon Tech - consumer dur, lighting,mobile phones mfg. 
Relaxo - strong reversal stock.
Navin fluorine - spec chemicals, refrg,inorganic fluorides, CRAMS.
Must buy Mutual Fund ?
#mutualfund #mutualfund https://t.co/U7w0fhYGST",NA
654,thehealthb0t,2020-06-27 08:00:01+00:00,1.27679E+18,Fluoridation - A Horror Story: https://t.co/mu9ysC0tG4,-1
655,kasku3d,2020-06-27 07:59:42+00:00,1.27679E+18,Really should have added a layer of tinfoil to the masks and told them it blocked 5G mind control fluoride communism vaccines. https://t.co/8ki0GqPr1i,NA
656,garyrodd,2020-06-27 07:59:02+00:00,1.27679E+18,@Goddessglory88 Yeah between the fluoride and them spraying us like bugs we're done for,NA
657,devlon2million,2020-06-27 07:38:17+00:00,1.27678E+18,fluoride 5G corona frequency oxygen tower,NA
658,bottleofh2o,2020-06-27 07:36:13+00:00,1.27678E+18,Gonna go scrub fluorides + abrasives into my mouth and call it a night,NA
659,Naoya_fluoride,2020-06-27 07:27:27+00:00,1.27678E+18,@ponpado_ru 公開垢でRTしたりなんかしたらルサンチマンがバレちまう,NA
660,mitch8569,2020-06-27 07:10:59+00:00,1.27678E+18,The fluoride test: Is George Soros good or bad?,NA
661,Medical_Tip,2020-06-27 07:10:46+00:00,1.27677E+18,"Question 
""How to Avoid Fluoridated Water in LA? Does Gallon Water Have Fluoride?"" 
has new answers at #MedTips
#MedTips https://t.co/QVJ40BdIOh",-1
662,redmond_BDTW,2020-06-27 07:07:55+00:00,1.27677E+18,"@Megawatts55 Is there a cure for self-destructive ignorance? If so, we should put it in the water supply instead of fluoride.",-1
663,JackLatrip,2020-06-27 07:02:20+00:00,1.27677E+18,@jkmccrann @MackenzieSteel @drvyom No forced fluoride in vic?,NA
664,thomaspeeters87,2020-06-27 07:00:58+00:00,1.27677E+18,@duerinckx Ik had ook nog mind control via fluoride in het kraanwater en stargazing ipv eten. Ik denk dat mijn bingokaart misschien wat verouderd is.,NA
665,CatherineJayn11,2020-06-27 06:59:49+00:00,1.27677E+18,"@HowardDonald Conspiracy theorists lol
Truthers !!!!!
Everything we tried to warn of is now manifesting itself 
Mankind needs to wake from its fluoride stare",NA
666,spokentruths5,2020-06-27 06:57:37+00:00,1.27677E+18,"@JenniKonner @_darthrader Honestly, Americans need to be treated like the ep on Parks n Rec where Leslie has to use flashy, simple and shallow PR to convince the citizens (a town with terrible dental health) why fluoride (which is well known to help w/ dental) should be added to the water.",1
667,Moonbabe75,2020-06-27 06:29:55+00:00,1.27676E+18,Fluoride Toxicity Trial Update • Children's Health Defense https://t.co/oYffHgOxe9,NA
668,Naoya_fluoride,2020-06-27 06:28:28+00:00,1.27676E+18,かわいい(ただ、実は♂が欲しかった) https://t.co/yZg6JleemC,NA
669,Storm_Sinclair1,2020-06-27 06:13:45+00:00,1.27676E+18,"@GabSmolders You should try Nuskin Fluoride Toothpaste, my sister uses it and she started getting results from 2 weeks onwards. It seems like pretty good stuff!",1
670,john_fetko,2020-06-27 06:04:05+00:00,1.27676E+18,"You won’t end Alzheimers until big Pharma, the FDA, the CDC, Monsanto, Bayer, &amp; all the other chemical companies, factory farms, feed lots, etc. are shut down, eliminated, or reorganized. Also, the AMA, the ADA, the outfits pushing vaccines, fluoride, food preservatives&amp; coloring https://t.co/4LlvoXmP0l",NA
671,lemonmeray,2020-06-27 05:54:46+00:00,1.27676E+18,American Dental Hygienist Association - Sensodyne Science: Rapid Relief Powered by Stannous Fluoride MOA https://t.co/mdUaVkHzCk,NA
672,anamikagaura,2020-06-27 05:42:54+00:00,1.27675E+18,"Global Fluoride Varnish Market Analysis Market Forecast Report Till 2025 | @ https://t.co/Az4ZakbjG9 via @industrynewsengine 
#market #report",NA
673,Naoya_fluoride,2020-06-27 05:38:07+00:00,1.27675E+18,可愛すぎて買っちまったよ https://t.co/1uNAYkrNPa,NA
674,mayor_pete_bot,2020-06-27 05:36:06+00:00,1.27675E+18,"Applies digital blackface, then knits his brow. ""With respect to fluoride in the water it reflects an act of hope.""",NA
675,ichedmtlc,2020-06-27 05:26:27+00:00,1.27675E+18,@jumoymoy Ay oo nga pala! Sensitive sila sa fluoride ata? Thank you for reminding me hahaha magshshift na ako to distilled water HAHA,NA
676,DentalDose,2020-06-27 05:25:54+00:00,1.27675E+18,"A little tip for you rinsing your mouth after brushing washes away fluoride, this is a mineral added to many dental products to help strengthen teeth. As a result, toothpaste isn't effective at preventing tooth decay. 

#dentaltips #dental #dentaldailydose https://t.co/49tuveLNGU",1
677,zacseder,2020-06-27 05:25:32+00:00,1.27675E+18,"@LarryDeLuca @Aje08473588 @GuntherGill @RVAwonk Oh so many selfish folk counterexamples of all descripts who flaunt their ignorance by claiming right to oppose drinking water fluoridation/auto seatbelts/airport security inspections/pandemic face mask protections overrides public health/safety mandates.
https://t.co/Q38S6Eh6jg",NA
678,AP1175,2020-06-27 05:12:37+00:00,1.27675E+18,Clearly Filtered Fluoride and Heavy Metal Water Filter Products https://t.co/f8jYqUNOhw,NA
679,kkat_86,2020-06-27 05:05:57+00:00,1.27674E+18,@twicetoothpaste what percentage of fluoride is in your toothpaste?,0
680,DenebolaZenFoto,2020-06-27 05:05:24+00:00,1.27674E+18,Acute Fluoride Poisoning in a New Mexico Elementary School - PubMed https://t.co/RReDIJpxXR,-1
681,DenebolaZenFoto,2020-06-27 05:04:55+00:00,1.27674E+18,"Effect of fluoride exposure on the intelligence of school children in Madhya Pradesh, India https://t.co/hGLVqZ8D5I",-1
682,DenebolaZenFoto,2020-06-27 05:04:19+00:00,1.27674E+18,Acute Fluoride Poisoning in a New Mexico Elementary School | American Academy of Pediatrics https://t.co/PtIvr89fV7,-1
683,DenebolaZenFoto,2020-06-27 05:03:36+00:00,1.27674E+18,Fluoride Action Network | Acute Fluoride Poisoning Associated with an On-Site Fluoridator in a Vermont Elementary School https://t.co/xoVAfYhFXc,-1
684,WorldActionCity,2020-06-27 05:00:10+00:00,1.27674E+18,"Paw Patrol ""Skye"" Inspired 3pc Bright Smile Oral Hygiene Set! Toothbrush, Fluoride Toothpaste &amp; Brusing Timer! Plus Bonus ""Remember To Brush"" Visual Aid - https://t.co/TWGYjSfVyJ",0
685,AndreasYilma,2020-06-27 04:57:22+00:00,1.27674E+18,Federal Lawsuit Could Limit Fluoride in Drinking Water | @ewg | https://t.co/2y85wwVVkz,0
686,SuperScienceGrl,2020-06-27 04:56:22+00:00,1.27674E+18,@GibbGroupLab I will have to check. Would be interesting to see its powers in fluoride-sensitive chemistry 😜,NA
687,MasaccioEW,2020-06-27 04:37:07+00:00,1.27674E+18,@CBS12 You can't make me wear a seat belt. And get that fluoride out of my water you Commies.,-1
688,NdHardee,2020-06-27 04:35:39+00:00,1.27674E+18,"@DavidBWriter Yes, the one thing I have seen is a mistrust of science and the government. 99% have been far right, but one is a far left anti-vax, anti-fluoride person.",-1
689,lexi_hinde,2020-06-27 04:34:26+00:00,1.27674E+18,"Do you use fluoride? if not, please reply and tell me why! &lt;3",0
690,2kidsnocash,2020-06-27 04:20:36+00:00,1.27673E+18,@ru_awake_yet Almost exactly what I was going for however I thought less people would vote on that. People are a lot more hush hush on their opinions on fluoride for some reason.,0
691,Naoya_fluoride,2020-06-27 04:17:38+00:00,1.27673E+18,頭が悪すぎる昼食 https://t.co/dNBTelZVRr,NA
692,DebDahl1,2020-06-27 04:12:54+00:00,1.27673E+18,@bjam76 They are still asleep to what is going on. Are they drinking water with fluoride? Getting chemtrails in the air? Bad habits (smoking and drinking alcohol)? Prescription meds? Recreational meds? Guess what! All those things affect logic and reasoning. They just...don't...know,-1
693,TheCoolShopTeac,2020-06-27 04:08:51+00:00,1.27673E+18,@ModestTeacher I do this with adult fluoride everyday during my plan,NA
694,adam_spuhler,2020-06-27 03:58:17+00:00,1.27673E+18,@rkurhajetz @DanAmira @KevinMKruse I’d be willing to bet that he also has some strong opinions about fluoridation.,0
695,Bevvie112,2020-06-27 03:50:43+00:00,1.27672E+18,@mr_tweetmachine @Its_Stationary Drink your fluoride and go back to sleep.,0
696,JiYoungBotFour,2020-06-27 03:37:50+00:00,1.27672E+18,Perchloryl fluoride ➖ allylamine is surrealism.,NA
697,turizemptuj,2020-06-27 03:14:22+00:00,1.27672E+18,"@AFS_Fluoride @OpenParachute https://t.co/9zGrjLfPfn
@OAI_TLC
@allicatski
@cathharvey
@TeejayVanJ
@JBullar
@CEO_TCT
@MissLLewis
@claire_cade
@TWPerry1
@Znassarleb
@NBGN_UK
@zeynep_ssat
@passtal
@moodyjudi1
@aw12aw
@moggiep
@mfpschair
@RefTools
@afp
https://t.co/FCY9cZrHMA https://t.co/gYaAy4ekSF",NA
698,christi91303887,2020-06-27 03:07:23+00:00,1.27671E+18,"@TypicalDeviant @KassandraKitson Ha! You don’t care about me or mine. You come to a post because you are a troll that is defensive. If it was about health then mandate vitamins, sun, working out, clean water that is not poisoned with fluoride, vaccines that don’t contain glyphosate, aluminum, squalene, WI-38.. https://t.co/5hN0RpHCnB",-1
699,ironyisdead2012,2020-06-27 03:05:14+00:00,1.27671E+18,@joshtpm FLuoride!,NA
700,YNHealth,2020-06-27 02:40:03+00:00,1.27671E+18,"For young children,mix activated charcoal w/ pure honey to make a natural toothpaste that is safe if swallowed; recommended for parents w/ concerns about their children swallowing fluoride toothpaste often. Nationwide delivery. Shipping charges apply. 30 caps/pack. 09175225672 https://t.co/PNDdOZJbd4",-1
701,abemom2015,2020-06-27 02:38:27+00:00,1.27671E+18,"Check out 2 CloSYS Fluoride Toothpaste, 7 Ounce, Gentle Mint, Whitening, Sulfate Free #Closys https://t.co/b3esYLERDC via @eBay",NA
702,mayor_pete_bot,2020-06-27 02:36:08+00:00,1.27671E+18,"Shoos away crisis actors, then knits his brow. ""With regards to fluoride in the water it's about South Bend.""",NA
703,Vazhog,2020-06-27 02:23:07+00:00,1.2767E+18,@ThinQingAnon Being it is Suggested --JUST means Fluoride is no longer working for mind control,1
704,flecks_fluoride,2020-06-27 02:21:17+00:00,1.2767E+18,"@voidchest @RichmondPolice Glad they have you on their legal team, they’re going to need it!",NA
705,RealDonnieBBall,2020-06-27 02:20:02+00:00,1.2767E+18,"@texbrodave1 @A1exTimmons @nailbomb3 @MrDarthVader2U @images_mc Is there fluoride in Yoo-Hoo? If not, I'm safe.",-1
706,flecks_fluoride,2020-06-27 02:19:42+00:00,1.2767E+18,@anarchistlawyr @RichmondPolice Suck on it sweet cheeks. We see you.,NA
707,BalanceandHarm1,2020-06-27 02:15:12+00:00,1.2767E+18,"@rob_miller12345 EZ water will help your mitochondria, it's what helps it fold &amp; unfold
Water is essential to all life. We need fluoride removed ASAP. 
https://t.co/bgD0JSHGOP",-1
708,LynnRey35529542,2020-06-27 02:12:42+00:00,1.2767E+18,"@OlderthanU70 Absolutely! We also lined up for other vaccinations. We got them at school, not the Dr’s office. We were all grateful and I don’t remember any complaints. We also had good teeth because of fluoride in the water. No fussing!",1
709,flecks_fluoride,2020-06-27 02:08:26+00:00,1.2767E+18,"@8NEWS Let no crisis go to waste, even a fake crisis",NA
710,spedqn1,2020-06-27 01:54:41+00:00,1.2767E+18,@ModestTeacher Yes. Hated fluoride day!,-1
711,twigirlfan,2020-06-27 01:50:47+00:00,1.27669E+18,@TayTay_Bow @lisekimhorton @OlderthanU70 YES!!! I forgot the tablets!! THEN you get the mouth full of fluoride in the plastic thing up on your teeth. 😖,-1
712,flecks_fluoride,2020-06-27 01:49:10+00:00,1.27669E+18,"@carterforva Ok, gingertard",NA
713,twigirlfan,2020-06-27 01:43:16+00:00,1.27669E+18,@DDLindeman @GPatrick @OlderthanU70 I also remember the scoliosis screenings in the locker room and the fluoride treatments for the teeth. Those were gross too!,0
714,CoreBreeder,2020-06-27 01:39:43+00:00,1.27669E+18,The things we eat? Oh we are eating baby fetus from ur abortion clinics and we drink 🍹 fluoride and so many chemicals I cannot name and plastics (bpa) oh wow even in health stores,-1
715,CoreBreeder,2020-06-27 01:37:03+00:00,1.27669E+18,Look at ur feet ur hair ur nails ur eyes ur soap and chemicals or Haarp or chemtrails in the air? How’s ur teeth with fluoride? Looks can b deceiving,-1
716,DeclanWaugh,2020-06-27 01:32:09+00:00,1.27669E+18,"@dublincomments @fionamflanagan1 In this study a 1 mg/L increase in tap water Fluoride was associated with a 6.1 times higher odds of an ADHD diagnosis in children
https://t.co/2h4ASoRV6u",-1
717,jgoffshore,2020-06-27 01:31:20+00:00,1.27669E+18,@LoriShemek @mydocwire The fluoridation of water has also a lot to answer for.,0
718,DeclanWaugh,2020-06-27 01:29:55+00:00,1.27669E+18,"@dublincomments @fionamflanagan1 In this study 0.5 mg.L of fluoride in water (0.7 mg/L in Ireland) used to make infant formula was associated with a drop of 9.3 IQ points.
https://t.co/AqAMTpTaLD",-1
719,Naoya_fluoride,2020-06-27 01:29:32+00:00,1.27669E+18,ぶっちゃけ、これ関係なく日常で着てるんだよなあ(呆れ) https://t.co/jOhkxqVQdF,NA
720,DeclanWaugh,2020-06-27 01:28:03+00:00,1.27669E+18,"@dublincomments @fionamflanagan1 In this Canadian study a 1 mg increase in F intake in pregnant women was associated with a 3.66 lower IQ in offspring children. That's just 1.5L of tap water a day not including other sources of fluoride
https://t.co/eh2TuzxNMV",-1
721,illiope,2020-06-27 00:58:34+00:00,1.27668E+18,@shannonrwatts Dude sucked the fluoride out of his water and spit it in the eye of the commies first,
722,JiYoungBotFour,2020-06-27 00:57:56+00:00,1.27668E+18,Disulfur decafluoride 💙 methanesulfonyl fluoride is perspectivism.,NA
723,hessah20123,2020-06-27 00:51:54+00:00,1.27668E+18,"16- Dry parsley

Among the foods that contain the most calories, 292 calories in (100 g), and the food classification level is 69: Parsley, which is dried for use as a kind of spices, is a substance rich in nutrients to the bones and teeth, such as fluoride, boron and calcium.",NA
724,ChristineArnot4,2020-06-27 00:50:46+00:00,1.27668E+18,"@LoriShemek @mydocwire I stopped drinking tap water two years ago. I buy triple reverse osmosis water and use 8 gallons a week. I drink a lot of water, make herbal bone broth and use for soups and cooking. I feel so much better drinking purified water that doesn't contain fluoride. My pineal gland",-1
725,DodgsonMary,2020-06-27 00:47:07+00:00,1.27668E+18,Don't remember a sugar cube. I know we got fluoride the list of in school https://t.co/FpFkft91Dl,0
726,AgtOceans,2020-06-27 00:46:26+00:00,1.27668E+18,"@Grandmaintexas1 @ArtieCaprio @AlexBerenson @ScottGottliebMD That’s right, it’s all a conspiracy. First, fluoride in the water then...",-1
727,FacepalmCircus,2020-06-27 00:46:24+00:00,1.27668E+18,"@mattwasfunny sorry that happened.

i gotta ask: do those white strips taste like fluoride treatments (cardboard)? never used them.",0
728,YatYas1776,2020-06-27 00:40:18+00:00,1.27668E+18,@mohappy2017 @ABC Drink more fluoride bro,0
729,dublincomments,2020-06-27 00:40:08+00:00,1.27668E+18,@fionamflanagan1 Whist up. Fluoridation in water supplies is safe.,1
730,PK_PDX,2020-06-27 00:32:21+00:00,1.27667E+18,@SplitBits oh absolutely. the filter I have on now is ridiculously overkill for viruses. the one I’m wearing here will filter out hydrogen fluoride gas lol,NA
731,Angela88275054,2020-06-27 00:27:02+00:00,1.27667E+18,American Dental Hygienist Association - Silver Diamine Fluoride - State Specific Information https://t.co/LP2qmojXqz,NA
732,Anonymous_404__,2020-06-27 00:23:42+00:00,1.27667E+18,"what you owe us you mean for all the looting 
i can not help back then people took over the weaker of the races . that's life its time to stop crying over it but i forgot China has indoctrinated you all. take your fluoride enjoy the real reason 5g is here :) https://t.co/9DMylDfFpI",0
733,yuukiwomanabu,2020-06-27 00:19:51+00:00,1.27667E+18,"スルファミド、スルファメート、スルホンアミドをSuFExで合成する反応。
#学ぶの論文紹介
SuFEx Activation with Ca(NTf2)2: A Unified Strategy to Access Sulfamides, Sulfamates, and Sulfonamides from S(VI) Fluorides https://t.co/Z6H4cUOaTp",NA
734,turizemptuj,2020-06-27 00:19:24+00:00,1.27667E+18,"@heaneyp @LadyRedWave @EvelynG88102429 @SenSchumer @SpeakerPelosi Unofficially, you score 2 #fluorothink points on the #fluorothinkometer, a record for six words. 

Unnecessary use of capital F. 1 point
Other fluoride [in, to] [the] [drinking, tap, public, community, town or area's] water. 1 point.

We'll keep this between ourselves, right? https://t.co/3fuLKjXOXM",NA
735,rkurhajetz,2020-06-26 23:59:13+00:00,1.27667E+18,@aravosis General Jack D. Ripper: Fluoridation is the most monstrously conceived and dangerous communist plot we have ever had to face.,-1
736,kkriewer,2020-06-26 23:59:07+00:00,1.27667E+18,"@politicalfarm @TiffanyParrott4 Paste should be filtered out! Hitler used it to dumb down his prisoners! We buy charcoal toothpaste without fluoride and drink purified water!
Foods can cause inflammation throughout your body. Some that do our potatoes, tomatoes and peppers, we cut out these and no longer",-1
737,kkriewer,2020-06-26 23:57:05+00:00,1.27667E+18,"@politicalfarm @TiffanyParrott4 Here's what I tell people when Drs cannot locate or pinpoint a pain cause!
We absorb many unhealthy substances in the air, water and food we eat!
So antioxidant supplements work to help remove junk and help build immune systems, need a clean flow!
Fluoride in our water and tooth",-1
738,BTriagain,2020-06-26 23:53:12+00:00,1.27666E+18,"@memberberry @DocMartan0 @leehamill12 @emilweeeee I haven't seen any with the N word. But that should be condemned.

No-one in SF called Jews monkies.

Anyone who share anti fluoride stuff is silly. Obviously. FG called for the flouridisation of water to end.

Anyone being anti Vax is stupid.... Such as FG's vice president.",1
739,tohu777,2020-06-26 23:50:53+00:00,1.27666E+18,"@CBS12 Bed-head has spoken.

This has become EXACTLY like the water fluoridation “controversy” of the 50s &amp; 60s: boosted by wingnuts/cranks/bigots &amp; their orgs (like the John Birch Society, back when). These shitheads are certain that public health measures are a violation",-1
740,userchart,2020-06-26 23:45:15+00:00,1.27666E+18,"@anhisu7 @MericaVeteran I question the Flouride for mental health due to Portland OR being non fluoridated. However, I know fluoride does lower IQs.",-1
